Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
March,89145,UK,nevada,28650,clark,Criminal & Detention Group
March,89128,UK,nevada,7500,clark,Strategic Director Border
March,89113,UK,nevada,10700,clark,HROD
March,89131,UK,nevada,111360,clark,Strategic Director Border
March,89130,UK,nevada,367,clark,Science & Research Group
March,89146,UK,nevada,17534,clark,HROD
March,89103,UK,nevada,7050,clark,Strategy & Reform Directorate
March,89107,UK,nevada,89200,clark,Criminal & Detention Group
March,89118,UK,nevada,2510,clark,Immigration Group
March,89139,UK,nevada,57350,clark,Strategic Director Border
March,89141,UK,nevada,77700,clark,Strategic Director Border
March,89102,UK,nevada,289669,clark,Immigration Group
March,89032,UK,nevada,1856,clark,Strategic Director Border
March,89106,UK,nevada,4650,clark,Strategic Director Border
March,89031,UK,nevada,955,clark,HMIC
March,89183,UK,nevada,2000,clark,Resource Management Group
March,89084,UK,nevada,1378,clark,International Group
March,89123,UK,nevada,44425,clark,Strategic Director Border
March,89109,UK,nevada,122084,clark,Resource Management Group
March,89119,UK,nevada,23275,clark,OSCT
March,89169,UK,nevada,61825,clark,International Directorate
March,89101,UK,nevada,29610,clark,SIG
March,89030,UK,nevada,556,clark,Immigration Group
March,89104,UK,nevada,2000,clark,Strategy & Reform Directorate
March,89052,UK,nevada,40740,clark,Strategic Director Border
March,89121,UK,nevada,2800,clark,Immigration Group
March,89120,UK,nevada,10400,clark,International Group
March,89074,UK,nevada,12250,clark,Strategy & Reform Directorate
March,89014,UK,nevada,14550,clark,HROD
March,89110,UK,nevada,2030,clark,Strategic Director Border
March,89012,UK,nevada,21250,clark,Strategic Director Border
March,89142,UK,nevada,585,clark,Strategic Director Border
March,89044,UK,nevada,1325,clark,Strategic Director Border
March,89138,UK,nevada,3750,clark,Science & Research Group
March,89015,UK,nevada,700,clark,HROD
March,89002,UK,nevada,660,clark,Strategic Director Border
March,83278,UK,idaho,2700,custer,Strategic Director Border
March,89005,EEA,nevada,2150,clark,Strategic Director Border
March,85350,UK,arizona,250,yuma,HROD
March,83355,UK,idaho,500,gooding,OSCT
March,83330,UK,idaho,200,gooding,Strategic Director Border
April,85364,UK,arizona,9650,yuma,Finance & Commercial Group
March,89029,UK,nevada,1000,clark,Policy & Strategy
March,92363,UK,california,250,san bernardino,Immigration Group
June,85365,UK,arizona,250,yuma,Immigration Group
May,83340,UK,idaho,1250,blaine,Strategy & Reform Directorate
March,59937,UK,montana,1340,flathead,Strategic Director Border
March,85367,UK,arizona,515,yuma,Strategic Director Border
March,86403,UK,arizona,20,mohave,Immigration Group
March,59901,UK,montana,1525,flathead,Immigration Group
March,86406,UK,arizona,500,mohave,Strategic Director Border
March,59932,UK,montana,100,flathead,OSCT
April,83226,UK,idaho,100,lemhi,HMIC
March,59875,UK,montana,79,ravalli,Strategic Director Border
March,83353,UK,idaho,150,blaine,OSCT
March,59824,UK,montana,300,lake,Strategic Director Border
March,59860,UK,montana,530,lake,Criminal & Detention Group
March,59840,UK,montana,50,ravalli,Finance & Commercial Group
March,59804,UK,montana,525,missoula,Finance & Commercial Group
March,89027,UK,nevada,274,clark,Strategic Director Border
March,59808,EEA,montana,4260,missoula,Immigration Group
March,59833,UK,montana,25,ravalli,Criminal & Detention Group
March,59821,UK,montana,10000,missoula,Strategic Director Border
March,59828,EEA,montana,105,ravalli,Policy & Strategy
March,59870,UK,montana,16,ravalli,Immigration Group
March,59913,UK,montana,200,flathead,Strategic Director Border
March,59801,UK,montana,1112,missoula,Immigration Group
March,86409,UK,arizona,600,mohave,Criminal & Detention Group
April,59803,UK,montana,505,missoula,UKBA
March,59911,UK,montana,15,flathead,OSCT
March,59802,UK,montana,6500,missoula,Strategic Director Border
March,85325,UK,arizona,500,la paz,Strategic Director Border
March,86401,UK,arizona,13,mohave,Strategic Director Border
March,59936,EEA,montana,225,flathead,Strategic Director Border
March,83251,UK,idaho,410,custer,Immigration Group
March,84738,UK,utah,750,washington,Immigration Group
March,59823,UK,montana,200,missoula,HROD
March,84770,UK,utah,250,washington,Criminal & Detention Group
March,84790,UK,utah,500,washington,Immigration Group
March,59868,UK,montana,1000,missoula,HROD
March,59854,UK,montana,250,powell,Immigration Group
March,59417,UK,montana,250,glacier,OSCT
March,84763,UK,utah,250,washington,Science & Research Group
March,59711,UK,montana,972,granite,Science & Research Group
March,59725,UK,montana,735,beaverhead,Immigration Group
March,86305,UK,arizona,17725,yavapai,Immigration Group
July,59639,Non EEA,montana,1050,lewis and clark,Strategy & Reform Directorate
April,85326,UK,arizona,3,maricopa,Strategic Director Border
April,59701,UK,montana,1276,jefferson,Science & Research Group
April,83204,UK,idaho,1225,bannock,Strategic Director Border
April,86303,UK,arizona,18950,yavapai,Science & Research Group
July,86301,UK,arizona,295,yavapai,Strategy & Reform Directorate
April,59754,UK,montana,500,madison,Immigration Group
April,85340,UK,arizona,253,maricopa,Immigration Group
July,85374,UK,arizona,268,maricopa,Strategy & Reform Directorate
May,85338,EEA,arizona,515,maricopa,Strategy & Reform Directorate
April,85375,UK,arizona,850,maricopa,Immigration Group
April,59422,UK,montana,1050,teton,Strategic Director Border
March,86314,UK,arizona,120,yavapai,Immigration Group
March,84074,UK,utah,35,tooele,HROD
May,85392,UK,arizona,1100,maricopa,Strategic Director Border
July,85373,UK,arizona,2253,maricopa,Strategy & Reform Directorate
March,85351,UK,arizona,1200,maricopa,Immigration Group
March,85353,UK,arizona,700,maricopa,International Group
March,85037,UK,arizona,500,maricopa,International Group
March,85382,UK,arizona,500,maricopa,Crime & Policing Group
April,85395,UK,arizona,3720,maricopa,OSCT
April,85383,UK,arizona,1285,maricopa,Strategic Director Border
April,85345,UK,arizona,15,maricopa,OSCT
April,85381,UK,arizona,1500,maricopa,Finance & Commercial Group
March,85303,UK,arizona,550,maricopa,Crime & Policing Group
March,85033,UK,arizona,6661,maricopa,Crime & Policing Group
May,86327,UK,arizona,250,yavapai,Immigration Group
April,85043,UK,arizona,6,maricopa,Science & Research Group
March,85387,UK,arizona,1000,maricopa,SIG
March,85377,UK,arizona,3250,maricopa,Strategic Director Border
March,85266,UK,arizona,4580,maricopa,Immigration Group
March,85308,UK,arizona,716,maricopa,Strategic Director Border
March,85302,UK,arizona,250,maricopa,Strategic Director Border
March,85310,UK,arizona,400,maricopa,Science & Research Group
March,85031,UK,arizona,540,maricopa,Strategy & Reform Directorate
March,85339,UK,arizona,250,maricopa,Strategic Director Border
April,85019,UK,arizona,200,maricopa,Immigration Group
March,85083,UK,arizona,500,maricopa,Strategic Director Border
March,85051,UK,arizona,8,maricopa,Finance & Commercial Group
March,85053,UK,arizona,25,maricopa,Policy & Strategy
March,85017,UK,arizona,43,maricopa,Strategy & Reform Directorate
April,85029,UK,arizona,530,maricopa,Strategic Director Border
July,85015,Non EEA,arizona,1535,maricopa,Strategy & Reform Directorate
March,85041,UK,arizona,750,maricopa,Immigration Group
March,85045,UK,arizona,548,maricopa,Immigration Group
March,85023,UK,arizona,3040,maricopa,Immigration Group
July,85021,Non EEA,arizona,20981,maricopa,Strategy & Reform Directorate
April,85007,UK,arizona,14700,maricopa,Immigration Group
March,85013,UK,arizona,10025,maricopa,Immigration Group
March,85085,UK,arizona,750,maricopa,OSCT
March,85003,UK,arizona,6400,maricopa,Strategy & Reform Directorate
March,85004,UK,arizona,12960,maricopa,Science & Research Group
April,85012,Non EEA,arizona,222156,maricopa,Immigration Group
April,84096,UK,utah,500,salt lake,International Group
March,86324,UK,arizona,300,yavapai,International Group
July,85086,UK,arizona,250,maricopa,Strategy & Reform Directorate
July,85286,UK,arizona,2050,maricopa,Strategy & Reform Directorate
March,85014,UK,arizona,2642,maricopa,Immigration Group
March,85020,UK,arizona,9583,maricopa,Crime & Policing Group
March,86003,UK,arizona,1000,coconino,Finance & Commercial Group
March,85022,UK,arizona,2585,maricopa,Immigration Group
March,85006,UK,arizona,1754,maricopa,Policy & Strategy
March,84015,UK,utah,275,davis,Criminal & Detention Group
March,59601,UK,montana,156213,lewis and clark,Strategic Director Border
March,85016,UK,arizona,28258,maricopa,Strategic Director Border
March,85042,UK,arizona,19767,maricopa,OSCT
March,85048,UK,arizona,20500,maricopa,International Directorate
April,84404,UK,utah,450,weber,Immigration Group
April,86326,UK,arizona,3700,yavapai,Strategic Director Border
March,85028,UK,arizona,11559,maricopa,International Group
March,85032,UK,arizona,1200,maricopa,Immigration Group
March,85008,UK,arizona,500,maricopa,Immigration Group
March,84120,UK,utah,9533,salt lake,Immigration Group
March,85050,UK,arizona,1530,maricopa,HROD
March,85044,UK,arizona,1600,maricopa,Strategic Director Border
April,85018,UK,arizona,45947,maricopa,Criminal & Detention Group
March,84401,UK,utah,500,weber,HROD
March,84088,UK,utah,100,salt lake,Immigration Group
March,59634,UK,montana,500,jefferson,Resource Management Group
March,85138,UK,arizona,7200,pinal,Strategic Director Border
April,59602,UK,montana,250,lewis and clark,Policy & Strategy
March,85054,UK,arizona,250,maricopa,Strategic Director Border
March,85331,UK,arizona,4610,maricopa,Criminal & Detention Group
March,84095,UK,utah,250,salt lake,HROD
March,85253,UK,arizona,77855,maricopa,Criminal & Detention Group
March,85254,UK,arizona,27971,maricopa,Crime & Policing Group
March,84119,UK,utah,5225,salt lake,UKBA
March,84403,UK,utah,1675,weber,Immigration Group
April,84104,UK,utah,4000,salt lake,Strategic Director Border
March,84116,UK,utah,3448,salt lake,HROD
March,85634,UK,arizona,10600,pima,Strategy & Reform Directorate
March,86018,UK,arizona,1950,coconino,OSCT
April,85226,UK,arizona,2622,maricopa,Criminal & Detention Group
March,85283,UK,arizona,1720,maricopa,Immigration Group
April,85284,UK,arizona,8714,maricopa,Immigration Group
April,85282,UK,arizona,22985,maricopa,HMIC
April,85281,UK,arizona,6845,maricopa,Criminal & Detention Group
March,84040,UK,utah,1000,davis,International Group
April,84123,UK,utah,317,salt lake,Immigration Group
March,85251,UK,arizona,12685,maricopa,Immigration Group
April,85257,Non EEA,arizona,1003,maricopa,Immigration Group
March,85250,UK,arizona,7287,maricopa,International Group
March,84054,UK,utah,205,davis,HROD
March,86325,UK,arizona,40,yavapai,OSCT
March,84101,UK,utah,4156,salt lake,Immigration Group
March,85258,UK,arizona,10550,maricopa,Criminal & Detention Group
April,84043,UK,utah,500,utah,Strategic Director Border
March,84115,UK,utah,20,salt lake,Strategic Director Border
March,84025,UK,utah,500,davis,Strategic Director Border
March,84070,UK,utah,504,salt lake,OSCT
March,84047,UK,utah,2700,salt lake,Strategy & Reform Directorate
March,85260,Non EEA,arizona,25555,maricopa,Immigration Group
May,84107,UK,utah,1737,salt lake,Science & Research Group
March,84111,UK,utah,39293,salt lake,Criminal & Detention Group
March,85255,Non EEA,arizona,33638,maricopa,Science & Research Group
March,59635,UK,montana,340,jefferson,Strategy & Reform Directorate
March,84014,UK,utah,25,davis,Strategic Director Border
March,85202,UK,arizona,1000,maricopa,Strategic Director Border
March,84103,UK,utah,256216,salt lake,Immigration Group
