Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
March,59923,UK,montana,250,lincoln,Strategic Director Border
March,83623,UK,idaho,250,elmore,Strategic Director Border
March,89144,UK,nevada,43400,clark,Strategic Director Border
March,89135,EEA,nevada,365216,clark,Strategic Director Border
March,89134,UK,nevada,116950,clark,Policy & Strategy
March,89149,UK,nevada,12390,clark,International Group
March,89148,UK,nevada,16550,clark,Immigration Group
March,89129,UK,nevada,25015,clark,Strategic Director Border
March,89117,UK,nevada,96649,clark,Policy & Strategy
March,89147,UK,nevada,7125,clark,Strategic Director Border
March,89145,UK,nevada,100440,clark,OSCT
March,89128,UK,nevada,37319,clark,Strategy & Reform Directorate
March,89113,UK,nevada,189985,clark,Policy & Strategy
March,89131,UK,nevada,28334,clark,Criminal & Detention Group
March,59873,EEA,montana,424,sanders,Strategic Director Border
March,89130,UK,nevada,2050,clark,Policy & Strategy
March,89146,UK,nevada,24606,clark,Strategy & Reform Directorate
March,89108,UK,nevada,950,clark,Strategic Director Border
March,89103,UK,nevada,19153,clark,Strategic Director Border
March,89107,UK,nevada,94245,clark,HMIC
March,89118,UK,nevada,56680,clark,Policy & Strategy
March,89139,UK,nevada,44300,clark,HMIC
March,89141,UK,nevada,150354,clark,Immigration Group
March,89102,UK,nevada,61300,clark,Strategic Director Border
March,89032,UK,nevada,19300,clark,Group HR
March,89106,UK,nevada,27283,clark,HMIC
March,89031,UK,nevada,1658,clark,Strategic Director Border
April,89183,UK,nevada,1600,clark,Immigration Group
March,89084,EEA,nevada,515,clark,Strategic Director Border
March,89123,UK,nevada,63175,clark,Criminal & Detention Group
March,89109,UK,nevada,787932,clark,Strategic Director Border
March,89119,UK,nevada,110750,clark,HROD
March,59866,UK,montana,230,mineral,Strategic Director Border
March,89169,UK,nevada,100800,clark,Science & Research Group
March,89101,UK,nevada,23600,clark,HROD
March,89030,UK,nevada,3500,clark,Strategy & Reform Directorate
March,89104,UK,nevada,113236,clark,Criminal & Detention Group
March,89052,UK,nevada,203185,clark,Immigration Group
March,89121,UK,nevada,27250,clark,Strategic Director Border
March,89120,UK,nevada,130320,clark,Strategic Director Border
March,89074,UK,nevada,48564,clark,Immigration Group
March,89014,UK,nevada,38625,clark,Strategic Director Border
March,89115,UK,nevada,1000,clark,Strategic Director Border
March,89110,UK,nevada,2250,clark,HMIC
March,89012,UK,nevada,40211,clark,Resource Management Group
March,89142,UK,nevada,251,clark,International Group
March,89122,UK,nevada,1650,clark,Strategic Director Border
March,89044,UK,nevada,7475,clark,Resource Management Group
March,59917,UK,montana,982,lincoln,OSCT
March,89138,UK,nevada,16783,clark,International Directorate
March,89015,UK,nevada,3250,clark,SIG
March,89002,UK,nevada,8361,clark,Immigration Group
March,89011,UK,nevada,28350,clark,Strategy & Reform Directorate
March,89301,UK,nevada,250,white pine,Strategic Director Border
March,59872,UK,montana,398,mineral,Immigration Group
March,89005,UK,nevada,42975,clark,International Group
March,83316,UK,idaho,700,gooding,Strategy & Reform Directorate
March,59859,UK,montana,581,sanders,HROD
March,83327,UK,idaho,275,camas,Strategic Director Border
March,89025,UK,nevada,15900,clark,Strategic Director Border
March,85364,UK,arizona,5180,yuma,Strategic Director Border
March,89029,UK,nevada,1750,clark,Strategic Director Border
March,92225,UK,california,595,riverside,Science & Research Group
March,86442,UK,arizona,8400,mohave,HROD
March,86426,UK,arizona,1000,mohave,Strategic Director Border
March,86429,UK,arizona,1700,mohave,Strategic Director Border
March,85365,EEA,arizona,5350,yuma,Strategic Director Border
March,83340,UK,idaho,7300,blaine,HROD
March,85334,UK,arizona,500,la paz,OSCT
March,83301,UK,idaho,900,jerome,Strategic Director Border
April,89021,UK,nevada,13800,clark,Finance & Commercial Group
March,89040,UK,nevada,250,clark,Policy & Strategy
March,59937,UK,montana,7550,flathead,Immigration Group
June,83341,UK,idaho,250,twin falls,Immigration Group
May,59847,UK,idaho,750,idaho,Strategy & Reform Directorate
March,59847,UK,montana,750,missoula,Strategic Director Border
March,86403,UK,arizona,11550,mohave,Strategic Director Border
March,86404,UK,arizona,8592,mohave,Immigration Group
March,59901,UK,montana,1534,flathead,Immigration Group
March,83333,UK,idaho,1250,blaine,Strategic Director Border
March,86441,UK,arizona,1000,mohave,OSCT
April,86406,UK,arizona,16350,mohave,HMIC
March,59914,UK,montana,250,lake,Strategic Director Border
March,59922,UK,montana,5220,flathead,OSCT
March,59912,UK,montana,1202,flathead,Strategic Director Border
March,59932,UK,montana,225,flathead,Criminal & Detention Group
March,59875,UK,montana,250,ravalli,Finance & Commercial Group
March,83353,UK,idaho,1220,blaine,Finance & Commercial Group
March,59824,UK,montana,250,lake,Strategic Director Border
March,59860,EEA,montana,2000,lake,Immigration Group
March,59840,UK,montana,2894,ravalli,Criminal & Detention Group
March,59864,UK,montana,250,lake,Strategic Director Border
March,59804,EEA,montana,800,missoula,Policy & Strategy
March,89027,UK,nevada,20498,clark,Immigration Group
March,59808,UK,montana,3670,missoula,Strategic Director Border
March,59833,UK,montana,274,ravalli,Immigration Group
March,59801,UK,montana,325,missoula,Criminal & Detention Group
April,86409,UK,arizona,3750,mohave,UKBA
March,59803,UK,montana,928,missoula,OSCT
March,59911,UK,montana,19050,lake,Strategic Director Border
March,59802,UK,montana,200,missoula,Strategic Director Border
March,86401,UK,arizona,5975,mohave,Strategic Director Border
March,84738,EEA,utah,250,washington,Strategic Director Border
March,84714,UK,utah,1000,iron,Immigration Group
March,84765,UK,utah,1000,washington,Immigration Group
March,84770,UK,utah,6400,washington,HROD
March,84790,UK,utah,10800,washington,Criminal & Detention Group
March,83255,UK,idaho,136,butte,Immigration Group
March,84721,UK,utah,250,iron,HROD
March,59858,UK,montana,842,granite,Immigration Group
March,84774,UK,utah,1500,washington,OSCT
March,84737,UK,utah,1000,washington,Science & Research Group
March,84767,UK,utah,1000,washington,Science & Research Group
March,59711,UK,montana,300,deer lodge,Immigration Group
March,84336,UK,utah,30000,box elder,Immigration Group
July,59725,Non EEA,montana,3723,beaverhead,Strategy & Reform Directorate
April,85390,UK,arizona,500,maricopa,Strategic Director Border
April,86338,UK,arizona,333,yavapai,Science & Research Group
April,84029,UK,utah,995,tooele,Strategic Director Border
April,86305,UK,arizona,33320,yavapai,Science & Research Group
July,59713,UK,montana,1300,powell,Strategy & Reform Directorate
April,85396,UK,arizona,750,maricopa,Immigration Group
April,85326,UK,arizona,700,maricopa,Immigration Group
July,86320,UK,arizona,348,coconino,Strategy & Reform Directorate
May,83435,EEA,idaho,600,clark,Strategy & Reform Directorate
April,59701,UK,montana,2295,silver bow,Immigration Group
April,83204,UK,idaho,500,bannock,Strategic Director Border
March,59427,UK,montana,1824,glacier,Immigration Group
March,86334,UK,arizona,3100,yavapai,HROD
May,86323,UK,arizona,1680,yavapai,Strategic Director Border
July,86303,UK,arizona,13270,yavapai,Strategy & Reform Directorate
March,85355,UK,arizona,250,maricopa,Immigration Group
March,86301,UK,arizona,13800,yavapai,International Group
March,83201,UK,idaho,750,bannock,International Group
March,85340,UK,arizona,9455,maricopa,Crime & Policing Group
April,85379,UK,arizona,1250,maricopa,OSCT
April,83221,UK,idaho,7400,bingham,Strategic Director Border
April,85374,UK,arizona,739,maricopa,OSCT
April,85338,UK,arizona,2250,maricopa,Finance & Commercial Group
March,85375,UK,arizona,4203,maricopa,Crime & Policing Group
March,85323,UK,arizona,250,maricopa,Crime & Policing Group
May,86314,UK,arizona,5840,yavapai,Immigration Group
April,59486,UK,montana,1958,pondera,Science & Research Group
March,86315,UK,arizona,750,yavapai,SIG
March,85392,UK,arizona,1700,maricopa,Strategic Director Border
March,85373,UK,arizona,725,maricopa,Immigration Group
March,85353,UK,arizona,1000,maricopa,Strategic Director Border
March,85382,UK,arizona,11100,maricopa,Strategic Director Border
March,85395,UK,arizona,540,maricopa,Science & Research Group
March,85383,UK,arizona,3859,maricopa,Strategy & Reform Directorate
March,83245,UK,idaho,2000,bannock,Strategic Director Border
April,85381,UK,arizona,4380,maricopa,Immigration Group
March,84337,UK,utah,250,box elder,Strategic Director Border
March,85303,UK,arizona,250,maricopa,Finance & Commercial Group
March,86327,UK,arizona,2000,yavapai,Policy & Strategy
March,85043,UK,arizona,8866,maricopa,Strategy & Reform Directorate
April,85266,UK,arizona,4150,maricopa,Strategic Director Border
July,85343,Non EEA,arizona,4800,maricopa,Strategy & Reform Directorate
March,85377,UK,arizona,38066,maricopa,Immigration Group
March,85308,UK,arizona,6590,maricopa,Immigration Group
March,85302,UK,arizona,500,maricopa,Immigration Group
July,85310,Non EEA,arizona,5900,maricopa,Strategy & Reform Directorate
April,85304,UK,arizona,2250,maricopa,Immigration Group
March,59759,UK,montana,376,silver bow,Immigration Group
March,85339,UK,arizona,250,pinal,OSCT
March,85083,UK,arizona,1225,maricopa,Strategy & Reform Directorate
March,85053,UK,arizona,2960,maricopa,Science & Research Group
April,85009,Non EEA,arizona,8600,maricopa,Immigration Group
April,85029,UK,arizona,2250,maricopa,International Group
March,84741,UK,utah,500,kane,International Group
July,85027,UK,arizona,2000,maricopa,Strategy & Reform Directorate
July,59749,UK,montana,250,madison,Strategy & Reform Directorate
March,85041,UK,arizona,206,maricopa,Immigration Group
March,85045,UK,arizona,2119,maricopa,Crime & Policing Group
March,85023,UK,arizona,900,maricopa,Finance & Commercial Group
March,85021,UK,arizona,7690,maricopa,Immigration Group
March,85007,UK,arizona,1000,maricopa,Policy & Strategy
March,85013,UK,arizona,10098,maricopa,Criminal & Detention Group
March,84044,UK,utah,144,salt lake,Strategic Director Border
March,85085,UK,arizona,1501,maricopa,Strategic Director Border
March,85003,UK,arizona,1500,maricopa,OSCT
March,83402,UK,idaho,525,bonneville,International Directorate
April,85004,UK,arizona,17500,maricopa,Immigration Group
April,85012,UK,arizona,3275,maricopa,Strategic Director Border
March,84096,UK,utah,125,salt lake,International Group
March,86023,UK,arizona,1300,coconino,Immigration Group
March,86324,UK,arizona,400,yavapai,Immigration Group
March,85086,UK,arizona,14800,maricopa,Immigration Group
March,84075,UK,utah,250,davis,HROD
March,85286,UK,arizona,450,maricopa,Strategic Director Border
April,85014,UK,arizona,4950,maricopa,Criminal & Detention Group
March,84340,UK,utah,25,box elder,HROD
March,85020,UK,arizona,5625,maricopa,Immigration Group
March,85022,UK,arizona,1300,maricopa,Resource Management Group
March,84067,UK,utah,250,weber,Strategic Director Border
April,84302,UK,utah,11670,box elder,Policy & Strategy
March,85024,UK,arizona,791,maricopa,Strategic Director Border
March,59601,UK,montana,14205,lewis and clark,Criminal & Detention Group
March,85016,UK,arizona,524515,maricopa,HROD
March,84081,UK,utah,1000,salt lake,Criminal & Detention Group
March,85040,UK,arizona,700,maricopa,Crime & Policing Group
March,85034,UK,arizona,8092,maricopa,UKBA
March,85042,UK,arizona,3250,maricopa,Immigration Group
April,85048,UK,arizona,3815,maricopa,Strategic Director Border
March,84005,UK,utah,280,utah,HROD
March,84404,UK,utah,804,weber,Strategy & Reform Directorate
March,83404,UK,idaho,3619,bonneville,OSCT
April,86326,UK,arizona,720,yavapai,Criminal & Detention Group
